ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF01,flupentixol,4,mg,P,depot,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF02,clopenthixol,0.1,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF02,clopenthixol,0.1,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF03,chlorprothixene,0.3,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF03,chlorprothixene,50,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF04,tiotixene,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF05,zuclopenthixol,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF05,zuclopenthixol,15,mg,P,depot,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AF,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,Thioxanthene derivatives,N05AF05,zuclopenthixol,30,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AG,https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no,Diphenylbutylpiperidine derivatives,N05AG01,fluspirilene,0.7,mg,P,depot,https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AG,https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no,Diphenylbutylpiperidine derivatives,N05AG02,pimozide,4,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AG,https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no,Diphenylbutylpiperidine derivatives,N05AG03,penfluridol,6,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH01,loxapine,9.1,mg,"""Inhal. powder""",delivered dose,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH01,loxapine,0.1,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH02,clozapine,0.3,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH02,clozapine,0.3,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH03,olanzapine,10,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH03,olanzapine,10,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH03,olanzapine,10,mg,P,depot,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH04,quetiapine,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH05,asenapine,20,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH06,clotiapine,80,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH06,clotiapine,80,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AH,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,"Diazepines, oxazepines, thiazepines and oxepines",N05AH53,olanzapine and samidorphan,,,,,https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL01,sulpiride,0.8,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL01,sulpiride,0.8,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL02,sultopride,1.2,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL03,tiapride,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL03,tiapride,0.4,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL04,remoxipride,0.3,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL04,remoxipride,0.3,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL05,amisulpride,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL05,amisulpride,7.5,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL06,veralipride,,,,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AL,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,Benzamides,N05AL07,levosulpiride,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AN,https://www.whocc.no/atc_ddd_index/?code=N05AN&showdescription=no,Lithium,N05AN01,lithium,24,mmol,O,,https://www.whocc.no/atc_ddd_index/?code=N05AN&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX07,prothipendyl,0.24,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX07,prothipendyl,0.24,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX08,risperidone,5,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX08,risperidone,2.7,mg,P,depot,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX10,mosapramine,,,,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX11,zotepine,0.2,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX12,aripiprazole,15,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX12,aripiprazole,13.3,mg,P,depot,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX12,aripiprazole,15,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX13,paliperidone,6,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX13,paliperidone,2.5,mg,P,depot    Expressed as paliperidone,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX14,iloperidone,18,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX15,cariprazine,3,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX16,brexpiprazole,3,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05A,https://www.whocc.no/atc_ddd_index/?code=N05A&showdescription=no,ANTIPSYCHOTICS,N05AX,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,Other antipsychotics,N05AX17,pimavanserin,,,,,https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA01,diazepam,10,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA01,diazepam,10,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA01,diazepam,10,mg,R,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
